family,rep,method,kind,mag,E_cost,E_fuel,E_emission,E_recourse,CVaR_cost,P_trigger,E_returns,E_return_km,P_late,E_late_min,P_defer,n_veh
solomon_r202,1,DET,congestion,0.1,364.64384,331.16218,781.54274,33.48166,425.47996,0.0,0.0,0.0,1.0,294.83323,0.07,14.0
solomon_r202,1,DET,congestion,0.2,373.94237,331.1549,781.52557,42.78746,462.30598,0.0,0.0,0.0,1.0,360.94925,0.16,14.0
solomon_r202,1,DET,feas_drop,0.2,359.4547,331.16416,781.54743,28.29053,399.6707,0.0,0.0,0.0,1.0,241.01069,0.02,14.0
solomon_r202,1,SAA,demand_mean,0.1,344.58359,322.45336,760.98994,22.13022,372.64557,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,SAA,demand_mean,0.2,346.99286,324.86264,766.67583,22.13022,375.10329,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,SAA,demand_mean,0.3,349.40214,327.27192,772.36173,22.13022,377.56149,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,SAA,demand_var,0.25,342.17445,320.04423,755.30439,22.13022,370.24503,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,SAA,demand_var,0.5,342.17534,320.04512,755.30649,22.13022,370.29757,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,SAA,congestion,0.1,343.38034,320.04389,755.30357,23.33645,375.18035,0.0,0.0,0.0,1.0,171.82902,0.005,14.0
solomon_r202,1,SAA,congestion,0.2,346.7918,320.04276,755.30092,26.74904,397.89584,0.0,0.0,0.0,1.0,200.08079,0.045,14.0
solomon_r202,1,SAA,feas_drop,0.2,342.17431,320.04409,755.30405,22.13022,370.18785,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,Q90C,demand_mean,0.1,344.58359,322.45336,760.98994,22.13022,372.64557,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,Q90C,demand_mean,0.2,346.99286,324.86264,766.67583,22.13022,375.10329,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,Q90C,demand_mean,0.3,349.40214,327.27192,772.36173,22.13022,377.56149,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,Q90C,demand_var,0.25,342.17445,320.04423,755.30439,22.13022,370.24503,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,Q90C,demand_var,0.5,342.17534,320.04512,755.30649,22.13022,370.29757,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,Q90C,congestion,0.1,343.38034,320.04389,755.30357,23.33645,375.18035,0.0,0.0,0.0,1.0,171.82902,0.005,14.0
solomon_r202,1,Q90C,congestion,0.2,346.7918,320.04276,755.30092,26.74904,397.89584,0.0,0.0,0.0,1.0,200.08079,0.045,14.0
solomon_r202,1,Q90C,feas_drop,0.2,342.17431,320.04409,755.30405,22.13022,370.18785,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,RO,demand_mean,0.1,344.58359,322.45336,760.98994,22.13022,372.64557,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,RO,demand_mean,0.2,346.99286,324.86264,766.67583,22.13022,375.10329,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,RO,demand_mean,0.3,349.40214,327.27192,772.36173,22.13022,377.56149,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,RO,demand_var,0.25,342.17445,320.04423,755.30439,22.13022,370.24503,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,RO,demand_var,0.5,342.17534,320.04512,755.30649,22.13022,370.29757,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,RO,congestion,0.1,343.38034,320.04389,755.30357,23.33645,375.18035,0.0,0.0,0.0,1.0,171.82902,0.005,14.0
solomon_r202,1,RO,congestion,0.2,346.7918,320.04276,755.30092,26.74904,397.89584,0.0,0.0,0.0,1.0,200.08079,0.045,14.0
solomon_r202,1,RO,feas_drop,0.2,342.17431,320.04409,755.30405,22.13022,370.18785,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,DFR,demand_mean,0.1,344.58359,322.45336,760.98994,22.13022,372.64557,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,DFR,demand_mean,0.2,346.99286,324.86264,766.67583,22.13022,375.10329,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,DFR,demand_mean,0.3,349.40214,327.27192,772.36173,22.13022,377.56149,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,DFR,demand_var,0.25,342.17445,320.04423,755.30439,22.13022,370.24503,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,DFR,demand_var,0.5,342.17534,320.04512,755.30649,22.13022,370.29757,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,1,DFR,congestion,0.1,343.38034,320.04389,755.30357,23.33645,375.18035,0.0,0.0,0.0,1.0,171.82902,0.005,14.0
solomon_r202,1,DFR,congestion,0.2,346.7918,320.04276,755.30092,26.74904,397.89584,0.0,0.0,0.0,1.0,200.08079,0.045,14.0
solomon_r202,1,DFR,feas_drop,0.2,342.17431,320.04409,755.30405,22.13022,370.18785,0.0,0.0,0.0,1.0,152.70444,0.0,14.0
solomon_r202,2,DET,demand_mean,0.1,324.2939,297.55297,702.22501,26.74093,358.4509,0.0,0.0,0.0,1.0,264.36851,0.01,13.0
solomon_r202,2,DET,demand_mean,0.2,326.70928,299.96836,707.92532,26.74093,360.90752,0.0,0.0,0.0,1.0,264.36851,0.01,13.0
solomon_r202,2,DET,demand_mean,0.3,329.12467,302.38374,713.62563,26.74093,363.36415,0.0,0.0,0.0,1.0,264.36851,0.01,13.0
solomon_r202,2,DET,demand_var,0.25,321.87855,295.13763,696.5248,26.74093,356.04323,0.0,0.0,0.0,1.0,264.36851,0.01,13.0
solomon_r202,2,DET,demand_var,0.5,321.87922,295.13829,696.52637,26.74093,356.08926,0.0,0.0,0.0,1.0,264.36851,0.01,13.0
solomon_r202,2,DET,congestion,0.1,327.87633,295.13604,696.52105,32.74029,394.04485,0.0,0.0,0.0,1.0,324.35588,0.06,13.0
solomon_r202,2,DET,congestion,0.2,342.26026,295.12907,696.5046,47.13119,452.29043,0.0,0.0,0.0,1.0,422.17388,0.195,13.0
solomon_r202,2,DET,feas_drop,0.2,321.87851,295.13758,696.5247,26.74093,355.99427,0.0,0.0,0.0,1.0,264.36851,0.01,13.0
solomon_r202,2,SAA,demand_mean,0.1,364.14718,348.22474,821.81038,15.92244,390.3237,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,SAA,demand_mean,0.2,366.34222,350.41978,826.99067,15.92244,392.5265,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,SAA,demand_mean,0.3,368.53726,352.61482,832.17096,15.92244,394.73915,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,SAA,demand_var,0.25,361.95227,346.02983,816.6304,15.92244,388.12716,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,SAA,demand_var,0.5,361.95322,346.03078,816.63265,15.92244,388.14031,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,SAA,congestion,0.1,363.00867,346.0297,816.63008,16.97897,390.36448,0.0,0.0,0.0,1.0,64.72943,0.0,17.0
solomon_r202,2,SAA,congestion,0.2,364.52483,346.0297,816.63008,18.49514,393.25774,0.0,0.0,0.0,1.0,95.05272,0.0,17.0
solomon_r202,2,SAA,feas_drop,0.2,361.95214,346.0297,816.63008,15.92244,388.13963,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,Q90C,demand_mean,0.1,364.14718,348.22474,821.81038,15.92244,390.3237,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,Q90C,demand_mean,0.2,366.34222,350.41978,826.99067,15.92244,392.5265,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,Q90C,demand_mean,0.3,368.53726,352.61482,832.17096,15.92244,394.73915,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,Q90C,demand_var,0.25,361.95227,346.02983,816.6304,15.92244,388.12716,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,Q90C,demand_var,0.5,361.95322,346.03078,816.63265,15.92244,388.14031,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,Q90C,congestion,0.1,363.00867,346.0297,816.63008,16.97897,390.36448,0.0,0.0,0.0,1.0,64.72943,0.0,17.0
solomon_r202,2,Q90C,congestion,0.2,364.52483,346.0297,816.63008,18.49514,393.25774,0.0,0.0,0.0,1.0,95.05272,0.0,17.0
solomon_r202,2,Q90C,feas_drop,0.2,361.95214,346.0297,816.63008,15.92244,388.13963,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,RO,demand_mean,0.1,364.14718,348.22474,821.81038,15.92244,390.3237,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,RO,demand_mean,0.2,366.34222,350.41978,826.99067,15.92244,392.5265,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,RO,demand_mean,0.3,368.53726,352.61482,832.17096,15.92244,394.73915,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,RO,demand_var,0.25,361.95227,346.02983,816.6304,15.92244,388.12716,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,RO,demand_var,0.5,361.95322,346.03078,816.63265,15.92244,388.14031,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,RO,congestion,0.1,363.00867,346.0297,816.63008,16.97897,390.36448,0.0,0.0,0.0,1.0,64.72943,0.0,17.0
solomon_r202,2,RO,congestion,0.2,364.52483,346.0297,816.63008,18.49514,393.25774,0.0,0.0,0.0,1.0,95.05272,0.0,17.0
solomon_r202,2,RO,feas_drop,0.2,361.95214,346.0297,816.63008,15.92244,388.13963,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,DFR,demand_mean,0.1,364.14718,348.22474,821.81038,15.92244,390.3237,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,DFR,demand_mean,0.2,366.34222,350.41978,826.99067,15.92244,392.5265,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,DFR,demand_mean,0.3,368.53726,352.61482,832.17096,15.92244,394.73915,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,DFR,demand_var,0.25,361.95227,346.02983,816.6304,15.92244,388.12716,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,DFR,demand_var,0.5,361.95322,346.03078,816.63265,15.92244,388.14031,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_r202,2,DFR,congestion,0.1,363.00867,346.0297,816.63008,16.97897,390.36448,0.0,0.0,0.0,1.0,64.72943,0.0,17.0
solomon_r202,2,DFR,congestion,0.2,364.52483,346.0297,816.63008,18.49514,393.25774,0.0,0.0,0.0,1.0,95.05272,0.0,17.0
solomon_r202,2,DFR,feas_drop,0.2,361.95214,346.0297,816.63008,15.92244,388.13963,0.0,0.0,0.0,1.0,43.5988,0.0,17.0
solomon_rc101,1,DET,demand_mean,0.1,676.68917,579.60696,1367.87242,97.08221,832.4787,0.06,0.06,4.42585,1.0,1363.04424,0.16,29.0
solomon_rc101,1,DET,demand_mean,0.2,694.41696,591.83938,1396.74093,102.57758,861.45339,0.13,0.135,10.33789,1.0,1359.95166,0.225,29.0
solomon_rc101,1,DET,demand_mean,0.3,715.58243,604.6613,1427.00066,110.92113,906.18846,0.235,0.265,19.74405,1.0,1356.6227,0.325,29.0
solomon_rc101,1,DET,demand_var,0.25,664.24411,568.16789,1340.87622,96.07622,820.70793,0.045,0.045,3.38732,1.0,1363.52442,0.145,29.0
solomon_rc101,1,DET,demand_var,0.5,665.30317,568.24096,1341.04866,97.06221,827.36305,0.05,0.05,3.86532,1.0,1363.04424,0.15,29.0
solomon_rc101,1,DET,congestion,0.1,698.77944,567.78555,1339.97391,130.99389,929.64394,0.035,0.035,2.5392,1.0,1712.27773,0.275,29.0
solomon_rc101,1,DET,congestion,0.2,760.36144,567.20024,1338.59257,193.1612,1107.34471,0.035,0.035,2.5392,1.0,2090.62394,0.505,29.0
solomon_rc101,1,DET,feas_drop,0.2,662.88294,568.02988,1340.55051,94.85306,812.45777,0.035,0.035,2.5392,1.0,1364.46118,0.135,29.0
solomon_rc101,1,SAA,demand_mean,0.1,670.72927,603.4508,1424.14388,67.27847,774.82756,0.02,0.02,1.30816,1.0,886.31943,0.135,31.0
solomon_rc101,1,SAA,demand_mean,0.2,684.51512,614.99008,1451.37658,69.52505,802.63265,0.045,0.055,3.8691,1.0,884.85096,0.155,31.0
solomon_rc101,1,SAA,demand_mean,0.3,703.02989,627.23936,1480.28489,75.79053,842.66649,0.12,0.15,10.6244,1.0,881.36066,0.225,31.0
solomon_rc101,1,SAA,demand_var,0.25,658.72136,592.21027,1397.61623,66.51109,759.76447,0.005,0.005,0.35057,1.0,886.57189,0.125,31.0
solomon_rc101,1,SAA,demand_var,0.5,659.3485,592.32177,1397.87938,67.02673,763.62434,0.015,0.015,0.95759,1.0,886.48462,0.13,31.0
solomon_rc101,1,SAA,congestion,0.1,680.87608,591.93048,1396.95594,88.9456,807.40547,0.0,0.0,0.0,1.0,1145.46192,0.255,31.0
solomon_rc101,1,SAA,congestion,0.2,718.30524,591.43318,1395.78229,126.87206,896.98926,0.0,0.0,0.0,1.0,1423.99126,0.56,31.0
solomon_rc101,1,SAA,feas_drop,0.2,658.40529,592.14178,1397.45461,66.2635,756.30587,0.0,0.0,0.0,1.0,886.8201,0.12,31.0
solomon_rc101,1,Q90C,demand_mean,0.1,705.7778,631.71857,1490.85582,74.05923,811.63781,0.0,0.0,0.0,1.0,1067.78458,0.075,34.0
solomon_rc101,1,Q90C,demand_mean,0.2,717.54432,642.9475,1517.35609,74.59683,826.47023,0.015,0.015,0.49294,1.0,1067.93655,0.085,34.0
solomon_rc101,1,Q90C,demand_mean,0.3,730.59074,654.40621,1544.39865,76.18453,849.6897,0.045,0.05,2.32702,1.0,1068.29067,0.105,34.0
solomon_rc101,1,Q90C,demand_var,0.25,694.64601,620.58678,1464.58481,74.05923,800.68105,0.0,0.0,0.0,1.0,1067.78458,0.075,34.0
solomon_rc101,1,Q90C,demand_var,0.5,694.64874,620.58951,1464.59125,74.05923,801.15826,0.0,0.0,0.0,1.0,1067.78458,0.075,34.0
solomon_rc101,1,Q90C,congestion,0.1,715.62282,620.44806,1464.25742,95.17476,860.23241,0.0,0.0,0.0,1.0,1315.09523,0.18,34.0
solomon_rc101,1,Q90C,congestion,0.2,750.20128,620.09288,1463.41919,130.1084,970.55178,0.0,0.0,0.0,1.0,1613.76798,0.35,34.0
solomon_rc101,1,Q90C,feas_drop,0.2,694.64546,620.58623,1464.58351,74.05923,800.1559,0.0,0.0,0.0,1.0,1067.78458,0.075,34.0
solomon_rc101,1,RO,demand_mean,0.1,692.71843,637.74592,1505.08036,54.97252,786.08302,0.0,0.0,0.0,1.0,739.85032,0.075,32.0
solomon_rc101,1,RO,demand_mean,0.2,705.15206,649.71698,1533.33207,55.43509,801.24968,0.01,0.01,0.90089,1.0,738.7017,0.085,32.0
solomon_rc101,1,RO,demand_mean,0.3,717.39832,661.68324,1561.57244,55.71509,814.20316,0.025,0.025,1.41376,1.0,738.7017,0.09,32.0
solomon_rc101,1,RO,demand_var,0.25,680.83005,625.85754,1477.02379,54.97252,774.42305,0.0,0.0,0.0,1.0,739.85032,0.075,32.0
solomon_rc101,1,RO,demand_var,0.5,681.09696,625.89745,1477.11798,55.19951,777.66552,0.005,0.005,0.45044,1.0,739.19015,0.08,32.0
solomon_rc101,1,RO,congestion,0.1,704.34444,625.65696,1476.55042,78.68749,846.94466,0.0,0.0,0.0,1.0,1024.14973,0.175,32.0
solomon_rc101,1,RO,congestion,0.2,742.81402,625.13175,1475.31093,117.68227,957.59176,0.0,0.0,0.0,1.0,1354.04547,0.395,32.0
solomon_rc101,1,RO,feas_drop,0.2,680.83417,625.86165,1477.0335,54.97252,773.81174,0.0,0.0,0.0,1.0,739.85032,0.075,32.0
solomon_rc101,1,DFR,demand_mean,0.1,653.86569,572.4632,1351.01316,81.40249,754.83541,0.02,0.02,1.23691,1.0,1206.49973,0.12,29.0
solomon_rc101,1,DFR,demand_mean,0.2,667.89525,584.00788,1378.25859,83.88737,785.88519,0.045,0.055,3.72661,1.0,1204.79734,0.14,29.0
solomon_rc101,1,DFR,demand_mean,0.3,687.56748,596.44019,1407.59884,91.12729,830.97151,0.13,0.16,11.08209,1.0,1200.39583,0.22,29.0
solomon_rc101,1,DFR,demand_var,0.25,641.86359,561.2267,1324.49502,80.63689,738.64352,0.005,0.005,0.35057,1.0,1206.78781,0.11,29.0
solomon_rc101,1,DFR,demand_var,0.5,642.48979,561.33795,1324.75757,81.15184,743.30417,0.015,0.015,0.88634,1.0,1206.6868,0.115,29.0
solomon_rc101,1,DFR,congestion,0.1,665.404,560.95325,1323.84968,104.45074,797.79016,0.0,0.0,0.0,1.0,1458.26488,0.255,29.0
solomon_rc101,1,DFR,congestion,0.2,703.19226,560.44042,1322.6394,142.75183,891.38324,0.0,0.0,0.0,1.0,1724.28667,0.565,29.0
solomon_rc101,1,DFR,feas_drop,0.2,641.54022,561.15289,1324.32083,80.38733,734.62525,0.0,0.0,0.0,1.0,1206.99656,0.105,29.0
solomon_rc101,2,DET,demand_mean,0.1,659.11352,563.47048,1329.79034,95.64303,809.79759,0.04,0.04,2.83709,1.0,1159.31062,0.3,27.0
solomon_rc101,2,DET,demand_mean,0.2,673.3867,575.24472,1357.57754,98.14198,830.17602,0.075,0.08,5.34514,1.0,1157.68956,0.325,27.0
solomon_rc101,2,DET,demand_mean,0.3,693.00624,588.04542,1387.78719,104.96082,869.77974,0.15,0.175,13.38544,1.0,1155.26646,0.37,27.0
solomon_rc101,2,DET,demand_var,0.25,646.13103,551.74211,1302.11138,94.38893,795.71687,0.015,0.015,1.00737,1.0,1160.22851,0.28,27.0
solomon_rc101,2,DET,demand_var,0.5,647.23985,551.87432,1302.42339,95.36553,801.08347,0.03,0.03,1.98088,1.0,1159.16057,0.29,27.0
solomon_rc101,2,DET,congestion,0.1,680.47534,551.28552,1301.03382,129.18982,876.98931,0.01,0.01,0.8109,1.0,1436.44647,0.49,27.0
solomon_rc101,2,DET,congestion,0.2,743.63862,550.21485,1298.50705,193.42377,1009.19233,0.01,0.01,0.8109,1.0,1706.12535,1.0,27.0
solomon_rc101,2,DET,feas_drop,0.2,645.84469,551.71523,1302.04795,94.12946,795.22378,0.01,0.01,0.8109,1.0,1160.23922,0.275,27.0
solomon_rc101,2,SAA,demand_mean,0.1,683.74336,602.68141,1422.32812,81.06195,803.34742,0.02,0.02,1.46095,1.0,1101.53904,0.15,32.0
solomon_rc101,2,SAA,demand_mean,0.2,696.16446,613.82755,1448.63301,82.33691,817.6178,0.04,0.04,3.04622,1.0,1101.23828,0.17,32.0
solomon_rc101,2,SAA,demand_mean,0.3,709.8033,625.16664,1475.39328,84.63666,839.50284,0.075,0.075,5.511,1.0,1100.83311,0.2,32.0
solomon_rc101,2,SAA,demand_var,0.25,672.83717,591.77522,1396.58951,81.06195,792.60182,0.02,0.02,1.46095,1.0,1101.53904,0.15,32.0
solomon_rc101,2,SAA,demand_var,0.5,673.11742,591.80795,1396.66676,81.30947,793.14063,0.025,0.025,1.89107,1.0,1101.28942,0.155,32.0
solomon_rc101,2,SAA,congestion,0.1,701.36781,591.4973,1395.93364,109.8705,867.57501,0.015,0.015,1.08016,1.0,1417.91008,0.275,32.0
solomon_rc101,2,SAA,congestion,0.2,747.25819,591.0589,1394.899,156.19929,1004.09903,0.015,0.015,1.08016,1.0,1769.48578,0.445,32.0
solomon_rc101,2,SAA,feas_drop,0.2,672.50924,591.70729,1396.4292,80.80195,791.69882,0.015,0.015,1.08016,1.0,1101.53904,0.145,32.0
solomon_rc101,2,Q90C,demand_mean,0.1,663.33128,599.21642,1414.15074,64.11487,767.42277,0.02,0.02,1.57248,1.0,846.44731,0.095,31.0
solomon_rc101,2,Q90C,demand_mean,0.2,675.5636,610.41873,1440.5882,65.14487,783.39061,0.035,0.035,2.71694,1.0,846.44731,0.11,31.0
solomon_rc101,2,Q90C,demand_mean,0.3,690.96398,622.20786,1468.41055,68.75612,805.42444,0.095,0.095,7.28797,1.0,846.27233,0.165,31.0
solomon_rc101,2,Q90C,demand_var,0.25,651.63089,588.03602,1387.76501,63.59487,754.86338,0.01,0.01,0.8109,1.0,846.44731,0.085,31.0
solomon_rc101,2,Q90C,demand_var,0.5,651.96475,588.10989,1387.93933,63.85487,756.49842,0.015,0.015,1.19169,1.0,846.44731,0.09,31.0
solomon_rc101,2,Q90C,congestion,0.1,676.33805,587.7972,1387.20139,88.54085,838.22285,0.005,0.005,0.40311,1.0,1155.56709,0.17,31.0
solomon_rc101,2,Q90C,congestion,0.2,714.09743,587.40426,1386.27405,126.69318,919.15809,0.005,0.005,0.40311,1.0,1533.61357,0.375,31.0
solomon_rc101,2,Q90C,feas_drop,0.2,651.11224,588.02527,1387.73964,63.08697,751.62285,0.005,0.005,0.40311,1.0,846.48936,0.08,31.0
solomon_rc101,2,RO,demand_mean,0.1,687.17081,606.99775,1432.51469,80.17306,800.73979,0.005,0.01,0.82369,1.0,1134.11124,0.105,30.0
solomon_rc101,2,RO,demand_mean,0.2,699.02184,618.59172,1459.87647,80.43012,812.9518,0.01,0.015,1.19571,1.0,1134.05232,0.11,30.0
solomon_rc101,2,RO,demand_mean,0.3,712.95253,630.52056,1488.02852,82.43197,831.05048,0.04,0.045,3.49548,1.0,1132.88945,0.14,30.0
solomon_rc101,2,RO,demand_var,0.25,675.64259,595.46953,1405.30809,80.17306,789.44478,0.005,0.01,0.82369,1.0,1134.11124,0.105,30.0
solomon_rc101,2,RO,demand_var,0.5,675.63532,595.46225,1405.29092,80.17306,790.05846,0.005,0.01,0.82369,1.0,1134.11124,0.105,30.0
solomon_rc101,2,RO,congestion,0.1,705.4453,595.05055,1404.31929,110.39476,888.51206,0.005,0.005,0.40311,1.0,1388.74513,0.25,30.0
solomon_rc101,2,RO,congestion,0.2,746.57606,594.61732,1403.29688,151.95873,996.66377,0.005,0.005,0.40311,1.0,1700.02468,0.38,30.0
solomon_rc101,2,RO,feas_drop,0.2,675.26838,595.39353,1405.12872,79.87485,785.56011,0.005,0.005,0.40311,1.0,1133.347,0.105,30.0
solomon_rc101,2,DFR,demand_mean,0.1,661.70874,568.85869,1342.5065,92.85006,791.51739,0.005,0.005,0.43012,1.0,1342.80116,0.115,28.0
solomon_rc101,2,DFR,demand_mean,0.2,674.34403,580.21578,1369.30924,94.12825,804.57814,0.03,0.03,1.90601,1.0,1342.36493,0.14,28.0
solomon_rc101,2,DFR,demand_mean,0.3,687.41143,591.69222,1396.39365,95.71921,818.27943,0.07,0.07,3.98402,1.0,1342.58418,0.165,28.0
solomon_rc101,2,DFR,demand_var,0.25,650.59272,557.74266,1316.27267,92.85006,780.62758,0.005,0.005,0.43012,1.0,1342.80116,0.115,28.0
solomon_rc101,2,DFR,demand_var,0.5,650.59324,557.74318,1316.2739,92.85006,781.07611,0.005,0.005,0.43012,1.0,1342.80116,0.115,28.0
solomon_rc101,2,DFR,congestion,0.1,683.88638,557.48888,1315.67377,126.3975,906.61281,0.005,0.005,0.44204,1.0,1628.74994,0.25,28.0
solomon_rc101,2,DFR,congestion,0.2,742.57793,556.66616,1313.73214,185.91177,1112.98075,0.005,0.005,0.44204,1.0,1939.03536,0.44,28.0
solomon_rc101,2,DFR,feas_drop,0.2,650.17357,557.82141,1316.45853,92.35216,777.15393,0.005,0.005,0.44204,1.0,1342.84321,0.115,28.0
solomon_rc201,1,DET,demand_mean,0.1,475.22398,450.56944,1063.34387,24.65455,510.07294,0.0,0.0,0.0,1.0,225.74094,0.005,18.0
solomon_rc201,1,DET,demand_mean,0.2,478.55811,453.90356,1071.2124,24.65455,513.53393,0.0,0.0,0.0,1.0,225.74094,0.005,18.0
solomon_rc201,1,DET,demand_mean,0.3,481.89223,457.23768,1079.08093,24.65455,516.99925,0.0,0.0,0.0,1.0,225.74094,0.005,18.0
solomon_rc201,1,DET,demand_var,0.25,471.88988,447.23534,1055.4754,24.65455,506.76151,0.0,0.0,0.0,1.0,225.74094,0.005,18.0
solomon_rc201,1,DET,demand_var,0.5,471.89194,447.23739,1055.48024,24.65455,506.90071,0.0,0.0,0.0,1.0,225.74094,0.005,18.0
solomon_rc201,1,DET,congestion,0.1,476.57178,447.23531,1055.47534,29.33646,516.04516,0.0,0.0,0.0,1.0,319.3792,0.005,18.0
solomon_rc201,1,DET,congestion,0.2,484.29341,447.23025,1055.46339,37.06316,536.85162,0.0,0.0,0.0,1.0,453.91321,0.025,18.0
solomon_rc201,1,DET,feas_drop,0.2,471.88986,447.23531,1055.47534,24.65455,506.62045,0.0,0.0,0.0,1.0,225.74094,0.005,18.0
solomon_rc201,1,SAA,demand_mean,0.1,454.88351,423.09819,998.51173,31.78531,487.0252,0.0,0.0,0.0,1.0,371.80629,0.005,18.0
solomon_rc201,1,SAA,demand_mean,0.2,458.09866,426.31335,1006.0995,31.78531,490.38158,0.0,0.0,0.0,1.0,371.80629,0.005,18.0
solomon_rc201,1,SAA,demand_mean,0.3,461.31381,429.5285,1013.68726,31.78531,493.73797,0.0,0.0,0.0,1.0,371.80629,0.005,18.0
solomon_rc201,1,SAA,demand_var,0.25,451.66836,419.88304,990.92398,31.78531,483.83617,0.0,0.0,0.0,1.0,371.80629,0.005,18.0
solomon_rc201,1,SAA,demand_var,0.5,451.6698,419.88448,990.92738,31.78531,483.99047,0.0,0.0,0.0,1.0,371.80629,0.005,18.0
solomon_rc201,1,SAA,congestion,0.1,454.76056,419.88304,990.92396,34.87753,490.27887,0.0,0.0,0.0,1.0,433.65056,0.005,18.0
solomon_rc201,1,SAA,congestion,0.2,459.81027,419.88058,990.91817,39.92969,507.80927,0.0,0.0,0.0,1.0,514.69373,0.025,18.0
solomon_rc201,1,SAA,feas_drop,0.2,451.66835,419.88304,990.92396,31.78531,483.66881,0.0,0.0,0.0,1.0,371.80629,0.005,18.0
solomon_rc201,1,Q90C,demand_mean,0.1,454.88351,423.09819,998.51173,31.78531,487.0252,0.0,0.0,0.0,1.0,371.80629,0.005,18.0
solomon_rc201,1,Q90C,demand_mean,0.2,458.09866,426.31335,1006.0995,31.78531,490.38158,0.0,0.0,0.0,1.0,371.80629,0.005,18.0
solomon_rc201,1,Q90C,demand_mean,0.3,461.31381,429.5285,1013.68726,31.78531,493.73797,0.0,0.0,0.0,1.0,371.80629,0.005,18.0
solomon_rc201,1,Q90C,demand_var,0.25,451.66836,419.88304,990.92398,31.78531,483.83617,0.0,0.0,0.0,1.0,371.80629,0.005,18.0
solomon_rc201,1,Q90C,demand_var,0.5,451.6698,419.88448,990.92738,31.78531,483.99047,0.0,0.0,0.0,1.0,371.80629,0.005,18.0
solomon_rc201,1,Q90C,congestion,0.1,454.76056,419.88304,990.92396,34.87753,490.27887,0.0,0.0,0.0,1.0,433.65056,0.005,18.0
solomon_rc201,1,Q90C,congestion,0.2,459.81027,419.88058,990.91817,39.92969,507.80927,0.0,0.0,0.0,1.0,514.69373,0.025,18.0
